Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-June-2021,11721.00,12202.95,11721.00,12161.70,12044.189016779919567327,14422,3269,173701294.00,3295,22.85,481.95,440.70
18-June-2021,11830.00,12100.00,11722.40,11998.00,11916.135508822818467488,20685,3941,246485263.00,3484,16.84,377.60,168.00
17-June-2021,11785.00,11930.45,11735.50,11818.05,11846.357559912854030501,11475,2196,135936953.00,1343,11.70,194.95,33.05
16-June-2021,11799.05,11981.10,11778.75,11852.90,11885.889065783608227727,15703,3268,186644116.00,3405,21.68,202.35,53.85
15-June-2021,11910.00,12081.60,11763.50,11799.05,11889.891354349884995264,14782,3512,175756374.00,3096,20.94,318.10,-110.95
14-June-2021,11852.00,12012.00,11672.00,11931.80,11870.248484514493552298,18146,2926,215397529.00,2000,11.02,340.00,79.80
11-June-2021,12065.00,12078.90,11856.30,11898.45,11959.914056417320476732,16697,3315,199694685.00,2040,12.22,222.60,-166.55
10-June-2021,11624.00,12210.00,11515.10,11991.60,11907.543884720733595331,25191,4834,299962938.00,3184,12.64,694.90,367.60
9-June-2021,11749.75,11865.00,11432.90,11558.65,11696.309984845933658865,11878,2513,138928770.00,2323,19.56,432.10,-191.10
8-June-2021,11850.00,11890.00,11671.00,11730.85,11756.456734731251716875,10921,2173,128392264.00,1522,13.94,219.00,-119.15
7-June-2021,11969.75,12028.05,11683.45,11828.50,11798.287070056367191993,17386,3858,205125019.00,3310,19.04,344.60,-141.25
4-June-2021,11775.00,12189.00,11775.00,12152.40,12006.457914110429447852,20375,4294,244631580.00,6706,32.91,414.00,377.40
3-June-2021,11823.60,11922.85,11789.15,11820.55,11848.734099616858237547,7830,1460,92775588.00,1985,25.35,133.70,-3.05
2-June-2021,11730.00,11853.30,11702.75,11819.55,11771.893549267582567555,10991,2072,129384882.00,2905,26.43,150.55,89.55
1-June-2021,11800.00,11940.00,11631.70,11832.25,11806.779162124279707210,12842,2429,151622658.00,2499,19.46,308.30,32.25
31-May-2021,11715.00,11853.30,11618.95,11796.80,11716.224592662056030945,8531,1677,99951112.00,923,10.82,234.35,81.80
28-May-2021,11890.00,12021.00,11679.90,11712.55,11833.402114732107630395,12673,2546,149964705.00,1815,14.32,341.10,-177.45
27-May-2021,11938.00,11965.00,11730.15,11883.65,11816.346393203095405595,18479,3926,218354265.00,3231,17.48,234.85,-54.35
26-May-2021,11425.00,11974.15,11412.00,11907.75,11701.564613246873552570,28067,5186,328427814.00,4011,14.29,562.15,482.75
25-May-2021,11250.00,11405.55,11223.70,11371.10,11341.096061190074680799,16604,2396,188307559.00,2784,16.77,181.85,121.10
24-May-2021,11251.00,11363.40,11094.85,11161.95,11207.926982154958210978,17708,3078,198469971.00,2581,14.58,268.55,-89.05
21-May-2021,11298.00,11411.40,11216.55,11269.75,11298.570698586028279434,14286,2743,161411381.00,1528,10.70,194.85,-28.25
20-May-2021,11230.00,11303.00,11137.15,11225.45,11215.869247091534352820,13667,2125,153287285.00,810,5.93,165.85,-4.55
19-May-2021,11350.00,11438.40,11171.75,11205.90,11263.722060304170420221,18871,3719,212557699.00,2838,15.04,266.65,-144.10
18-May-2021,11398.00,11580.00,11302.25,11407.95,11456.883255219429058372,14082,2500,161335830.00,2288,16.25,277.75,9.95
17-May-2021,10980.50,11371.40,10952.70,11247.55,11260.623219856232198562,14746,2495,166049150.00,1715,11.63,418.70,267.05
14-May-2021,11125.00,11152.55,10870.15,10968.10,10979.245708836617927527,9438,1931,103622121.00,1936,20.51,282.40,-156.90
12-May-2021,11151.00,11312.55,11052.05,11086.45,11152.958297432362571083,11606,2250,129441234.00,1791,15.43,260.50,-64.55
11-May-2021,11240.00,11305.00,11143.10,11196.40,11221.299972926631170471,11081,2135,124343225.00,1638,14.78,161.90,-43.60
10-May-2021,11450.00,11547.90,11282.00,11337.90,11399.968794788273615635,15350,2733,174989521.00,1424,9.28,265.90,-112.10
7-May-2021,11060.00,11390.00,11012.25,11315.60,11194.921786808579261409,18603,3628,208259130.00,5144,27.65,377.75,255.60
6-May-2021,11150.00,11185.90,10994.20,11030.00,11079.723442672284080650,9969,1416,110453763.00,1612,16.17,191.70,-120.00
5-May-2021,11000.00,11185.00,10915.45,11108.80,11023.239753534686691973,18177,3653,200369429.00,3911,21.52,269.55,108.80
4-May-2021,11200.00,11222.90,10873.60,10988.90,11042.192855937921727395,23712,4475,261832477.00,4430,18.68,349.30,-211.10
3-May-2021,10999.00,11107.60,10710.40,11047.80,10956.004927079227433977,15222,3012,166772307.00,2962,19.46,397.20,48.80
30-April-2021,11000.00,11224.80,10869.70,11039.50,11089.541861290939386489,36609,5911,405977038.00,6352,17.35,355.10,39.50
29-April-2021,10550.00,11299.65,10535.05,11184.60,10957.894132448534037225,81073,14362,888389351.00,20187,24.90,764.60,634.60
28-April-2021,10235.00,10615.95,10159.80,10491.65,10437.759142842887791248,40086,6676,418408013.00,6139,15.31,456.15,256.65
27-April-2021,9950.00,10125.15,9950.00,10085.70,10039.076478906434126797,8486,1701,85191603.00,1172,13.81,175.15,135.70
26-April-2021,9957.00,10120.70,9900.00,9998.55,9992.666252330640149160,17699,3064,176860200.00,4538,25.64,220.70,41.55
23-April-2021,9725.00,10136.70,9725.00,9919.05,9952.842734762022059829,36537,6213,363647015.00,11263,30.83,411.70,194.05
22-April-2021,9660.00,9915.65,9612.85,9855.10,9735.730570743994593598,32554,4644,316936973.00,6083,18.69,302.80,195.10
20-April-2021,9550.20,9941.00,9550.20,9821.05,9823.335372907936344705,38897,6845,382098276.00,12270,31.54,390.80,270.85
19-April-2021,9600.00,9650.00,9396.90,9470.95,9511.664580041327336817,16454,3064,156504929.00,2284,13.88,253.10,-129.05
16-April-2021,9760.00,9876.90,9760.00,9822.40,9825.272820372772581415,14647,3507,143910771.00,5379,36.72,116.90,62.40
