Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
9-February-2022,2432.00,2442.00,2402.60,2436.50,2416.514446690865869219,171631,18291,414748791.00,132957,77.47,39.40,4.50
8-February-2022,2432.35,2451.00,2405.00,2415.30,2421.614471050361399365,119397,13042,289133503.00,70817,59.31,46.00,-17.05
7-February-2022,2490.00,2508.55,2420.40,2429.40,2449.765966728060429358,268214,7133,657061529.00,226776,84.55,88.15,-60.60
4-February-2022,2544.00,2544.00,2497.05,2502.65,2514.625534614585270342,91421,6162,229889581.00,62909,68.81,46.95,-41.35
3-February-2022,2619.00,2621.10,2520.00,2527.75,2539.084474034620505992,112650,10775,286027866.00,69635,61.82,101.10,-91.25
2-February-2022,2578.95,2623.50,2578.90,2612.00,2600.451139378893304939,87811,5835,228348215.00,50249,57.22,44.60,33.05
1-February-2022,2548.00,2596.40,2509.25,2564.10,2564.892513338158341392,156131,11078,400459233.00,100026,64.07,87.15,16.10
31-January-2022,2537.00,2561.40,2513.40,2521.00,2533.652392402019716277,41590,6060,105374603.00,14103,33.91,48.00,-16.00
28-January-2022,2522.00,2556.00,2489.90,2518.50,2532.886709842196479065,65778,7125,166608222.00,31966,48.60,66.10,-3.50
27-January-2022,2513.80,2515.00,2448.45,2503.90,2470.397840689673927823,73542,5650,181677998.00,40281,54.77,66.55,-9.90
25-January-2022,2520.00,2540.05,2474.45,2528.15,2506.010405360424897610,69099,6307,173162813.00,39554,57.24,65.60,8.15
24-January-2022,2552.00,2602.30,2511.00,2538.95,2550.458813672402290111,64451,5375,164379621.00,44205,68.59,91.30,-13.05
21-January-2022,2555.00,2604.10,2543.75,2592.05,2573.852329266781167554,56477,5208,145363458.00,20365,36.06,60.35,37.05
20-January-2022,2618.65,2618.65,2544.40,2568.85,2572.573329337728498651,66740,5912,171693544.00,32610,48.86,74.25,-49.80
19-January-2022,2660.25,2680.00,2608.95,2618.65,2627.858590429718243349,50824,6611,133558285.00,20772,40.87,71.05,-41.60
18-January-2022,2710.25,2711.00,2656.95,2662.65,2680.370400846361819677,17014,2110,45603822.00,6757,39.71,54.05,-47.60
17-January-2022,2715.05,2732.70,2693.90,2702.30,2709.167261702368808795,35292,4443,95611931.00,13448,38.10,38.80,-12.75
14-January-2022,2728.00,2730.80,2687.85,2713.55,2708.866432544893833645,67771,6056,183582587.00,51950,76.66,42.95,-14.45
13-January-2022,2740.00,2761.95,2726.45,2755.55,2746.357950518108482127,29627,2538,81366347.00,8466,28.58,35.50,15.55
12-January-2022,2741.00,2753.10,2715.00,2736.85,2735.083645597844600662,32291,2344,88318586.00,7266,22.50,38.10,-4.15
11-January-2022,2662.00,2728.85,2662.00,2710.65,2704.060196941208397138,103178,9926,278999523.00,57480,55.71,66.85,48.65
10-January-2022,2609.00,2664.55,2602.00,2660.05,2634.426581187844093637,68477,7318,180397629.00,35365,51.64,62.55,51.05
7-January-2022,2629.90,2629.90,2585.00,2596.90,2595.179653365578395808,124050,12091,321932036.00,77001,62.07,44.90,-33.00
6-January-2022,2652.00,2652.00,2603.75,2622.50,2622.574602369769427839,74944,4350,196546231.00,48090,64.17,48.25,-29.50
5-January-2022,2675.00,2695.00,2652.00,2672.85,2675.548752551126660835,24009,2898,64237250.00,8470,35.28,43.00,-2.15
4-January-2022,2643.00,2678.90,2622.00,2675.05,2651.719063959978500847,24187,3370,64137129.00,7122,29.45,56.90,32.05
3-January-2022,2587.00,2639.90,2587.00,2635.45,2612.660926355830279976,357530,6723,934104661.00,327240,91.53,52.90,48.45
31-December-2021,2555.60,2608.00,2555.60,2586.85,2596.702356736320861328,48669,3678,126378907.00,28053,57.64,52.40,31.25
30-December-2021,2561.00,2578.15,2547.00,2562.60,2566.671168464773647501,38281,2346,98254739.00,21748,56.81,31.15,1.60
