Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-February-2021,992.70,999.15,974.00,987.35,986.343191176894059377,138908,3473,137010960.00,22135,15.94,25.15,-5.35
15-February-2021,994.00,995.00,977.70,979.10,984.606997568368040750,86773,2211,85437303.00,19730,22.74,17.30,-14.90
12-February-2021,988.60,1009.00,987.25,990.90,996.990230057134888375,243809,5835,243075191.00,57985,23.78,21.75,2.30
11-February-2021,975.05,988.60,972.90,985.50,982.427044025157232704,203520,5267,199943552.00,101929,50.08,15.70,10.45
10-February-2021,975.00,979.55,957.65,975.05,969.798242257001094393,148941,5212,144442720.00,59634,40.04,21.90,0.05
9-February-2021,982.20,999.40,967.60,975.35,985.110411229456161388,141770,4000,139659103.00,59618,42.05,31.80,-6.85
8-February-2021,968.00,993.00,960.65,982.20,979.919512136098540764,206615,6676,202466070.00,78623,38.05,32.35,14.20
5-February-2021,969.25,980.40,950.20,959.50,962.694458156687380219,137752,5636,132613087.00,33433,24.27,30.20,-9.75
4-February-2021,987.00,988.00,964.30,969.25,976.783650333498314831,339432,8013,331551628.00,255695,75.33,23.70,-17.75
3-February-2021,962.05,999.90,960.30,981.80,983.628511279255155161,227054,7227,223336788.00,55512,24.45,39.60,19.75
2-February-2021,951.05,972.65,938.00,958.40,949.558937299876951943,147097,4924,139677271.00,61850,42.05,34.65,7.35
1-February-2021,965.65,965.65,921.40,941.55,937.961960602695131766,222401,13237,208603678.00,66176,29.76,44.25,-24.10
29-January-2021,994.00,995.45,954.90,961.65,978.335433095980416390,125411,6617,122694025.00,35952,28.67,40.55,-32.35
28-January-2021,990.00,990.00,965.05,982.55,981.740914950992810777,355254,7481,348767387.00,230491,64.88,24.95,-7.45
27-January-2021,980.00,1008.00,974.15,997.15,994.813378174028101568,507872,6812,505237860.00,42239,8.32,33.85,17.15
25-January-2021,987.75,997.15,962.75,972.00,979.458195948179260417,124043,4045,121494933.00,40876,32.95,34.40,-15.75
22-January-2021,1008.70,1008.70,975.25,980.25,985.398208281136678314,121336,4176,119564277.00,24377,20.09,33.45,-28.45
21-January-2021,1030.00,1032.00,995.00,1003.75,1010.134288919525315600,147972,4546,149471591.00,21674,14.65,37.00,-26.25
20-January-2021,995.00,1022.50,995.00,1019.20,1015.474369821166775383,154837,6275,157233005.00,50261,32.46,27.50,24.20
19-January-2021,998.05,1008.90,987.45,992.65,996.489466739256812246,108371,4879,107990560.00,35858,33.09,21.45,-5.40
18-January-2021,1005.00,1013.90,992.05,998.00,1003.441608855072214284,116182,5785,116581853.00,27698,23.84,21.85,-7.00
15-January-2021,1052.50,1062.85,1003.00,1007.10,1023.181123271354340259,183019,10360,187261586.00,50668,27.68,59.85,-45.40
14-January-2021,1070.00,1070.00,1030.60,1052.95,1059.502876393324926594,325929,5498,345322713.00,200846,61.62,39.40,-17.05
13-January-2021,1074.00,1078.50,1050.30,1068.55,1067.588881909547738693,168752,6384,180157759.00,76696,45.45,28.20,-5.45
12-January-2021,1079.00,1079.00,1053.00,1064.15,1064.106674685036021916,164622,6599,175175369.00,31944,19.40,26.00,-14.85
11-January-2021,1068.80,1081.35,1040.50,1077.65,1062.374604439744631823,253438,6409,269246095.00,35600,14.05,40.85,8.85
8-January-2021,998.00,1059.95,998.00,1050.95,1037.308976337030841440,307865,10853,319351128.00,104733,34.02,61.95,52.95
7-January-2021,1003.00,1009.30,988.85,994.80,999.128644429377036167,60469,2352,60416310.00,8723,14.43,20.45,-8.20
6-January-2021,1007.00,1025.95,983.40,996.50,1007.949340945503353167,211591,7785,213273009.00,43455,20.54,42.55,-10.50
5-January-2021,1002.00,1008.00,992.25,1004.10,1001.384481576096140274,100603,2900,100742283.00,23629,23.49,15.75,2.10
4-January-2021,984.90,1004.25,975.20,1001.60,992.878786919163130449,94734,2811,94059379.00,21596,22.80,29.05,16.70
1-January-2021,973.05,981.15,971.80,977.55,977.666007905138339920,28842,996,28197843.00,6015,20.86,9.35,4.50
31-December-2020,987.00,987.00,968.95,973.05,975.265356265356265356,51689,1754,50410491.00,9305,18.00,18.05,-13.95
30-December-2020,968.15,984.85,968.15,982.90,977.237795079241937271,216552,6209,211622799.00,67654,31.24,16.70,14.75
29-December-2020,947.25,968.00,944.65,965.75,961.675002533184719829,148035,4900,142361559.00,63072,42.61,23.35,18.50
28-December-2020,946.00,956.15,944.10,947.25,950.609932306717865484,50522,1648,48026715.00,20056,39.70,12.05,1.25
