Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-June-2022,2040.00,2070.75,1936.10,1953.00,1985.257687653857387240,23967,4349,47580671.00,8483,35.39,134.65,-87.00
2-June-2022,1960.00,2042.90,1900.00,2026.80,1999.446484175303248594,43034,5475,86044180.00,10292,23.92,142.90,66.80
1-June-2022,2012.00,2012.00,1950.00,1958.10,1968.550584441757355904,19848,2563,39071792.00,6733,33.92,62.00,-53.90
31-May-2022,2167.90,2167.90,2047.75,2049.85,2062.906003599929912868,62779,4396,129507176.00,38690,61.63,120.15,-118.05
30-May-2022,2190.00,2235.00,2140.00,2155.50,2172.368286608340251612,15659,2864,34017115.00,7260,46.36,95.00,-34.50
27-May-2022,2239.95,2239.95,2095.20,2186.45,2148.166040268456375838,22350,3271,48011511.00,4652,20.81,144.75,-53.50
26-May-2022,2099.50,2193.90,1985.00,2139.80,2044.642237222757955641,34221,5110,69969702.00,12864,37.59,208.90,40.30
25-May-2022,2202.00,2202.05,2087.80,2089.45,2114.368818620992534036,11385,2550,24072089.00,5917,51.97,114.25,-112.55
24-May-2022,2234.00,2234.00,2119.60,2197.65,2159.137931034482758620,17284,3426,37318540.00,5987,34.64,114.40,-36.35
23-May-2022,2284.20,2315.00,2196.15,2202.85,2238.718758052048441123,15524,3267,34753870.00,7677,49.45,118.85,-81.35
20-May-2022,2338.00,2349.00,2275.05,2311.70,2323.664180871212121212,16896,2580,39260630.00,7137,42.24,73.95,-26.30
19-May-2022,2250.05,2309.00,2250.05,2267.25,2274.845337322789769893,14037,2491,31932004.00,6649,47.37,58.95,17.20
18-May-2022,2389.95,2444.55,2291.65,2322.70,2378.331444865493565452,26653,3994,63389668.00,7805,29.28,152.90,-67.25
17-May-2022,2263.00,2354.95,2232.10,2328.15,2288.050953422944670209,9597,1618,21958425.00,4410,45.95,122.85,65.15
16-May-2022,2174.00,2272.85,2121.65,2249.20,2217.210378279088456460,34842,4799,77252044.00,6300,18.08,151.20,75.20
13-May-2022,2224.00,2297.20,2116.00,2215.75,2247.602656649544024801,44191,4718,99323809.00,14143,32.00,181.20,-8.25
12-May-2022,2323.95,2416.00,2145.00,2187.85,2216.610812786769525538,79332,11234,175848169.00,12675,15.98,271.00,-136.10
11-May-2022,2411.00,2647.55,2251.00,2296.10,2409.124923127383051125,48782,7849,117521932.00,10352,21.22,396.55,-114.90
10-May-2022,2700.00,2780.00,2431.65,2475.10,2542.985751562178122639,29126,4104,74067003.00,9698,33.30,348.35,-224.90
9-May-2022,2782.00,2807.20,2601.90,2694.55,2735.586142181517904061,26642,3931,72881486.00,11373,42.69,205.30,-87.45
6-May-2022,2730.20,2870.00,2682.30,2819.65,2782.759359418575171131,23666,4978,65856783.00,11996,50.69,187.70,89.45
5-May-2022,2807.00,2829.95,2729.05,2802.35,2770.080690960719356365,25356,3471,70238166.00,9495,37.45,100.90,-4.65
4-May-2022,2832.00,2832.00,2740.65,2783.55,2801.999787699433865156,310880,4577,871085694.00,298838,96.13,91.35,-48.45
2-May-2022,2781.00,2835.00,2696.00,2804.95,2753.122049736247174076,33175,4429,91334824.00,7984,24.07,139.00,23.95
