Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
17-December-2020,46.00,47.75,46.00,47.20,47.241729807850434582,1234403,6253,58315333.00,896439,72.62,1.75,1.20
16-December-2020,48.40,48.75,45.70,46.90,47.117802864916117725,2001734,10317,94317308.00,1288643,64.38,3.05,-1.50
15-December-2020,49.05,49.05,47.25,48.05,48.494961042745678037,3788383,16066,183717486.00,2206925,58.26,1.80,-1.00
14-December-2020,44.45,46.75,44.45,46.75,45.746434587871850115,2800658,9280,128120118.00,1585124,56.60,2.30,2.30
11-December-2020,46.50,47.35,44.55,44.55,45.668416326359070627,3569075,17310,162994003.00,1770139,49.60,2.80,-1.95
10-December-2020,49.00,51.35,46.00,46.85,48.561883291755708909,4294778,18815,208562508.00,1570528,36.57,5.35,-2.15
9-December-2020,53.45,54.20,48.65,49.35,51.190861645877571683,5688880,22502,291218669.00,2067250,36.34,5.55,-4.10
8-December-2020,56.85,57.85,52.05,52.45,54.306791936704640313,2465394,8169,133887639.00,925191,37.53,5.80,-4.40
7-December-2020,61.80,61.80,54.25,56.80,58.163715360535125358,5156474,22157,299919686.00,2286820,44.35,7.55,-5.00
4-December-2020,58.00,64.00,56.20,59.60,60.463424383723385312,12821069,43528,775205736.00,3016548,23.53,7.80,1.60
